"File Path: C:\Users\Lab User\Desktop\Will\Thesis Tests\Test Run 8 04-8-22 20 29 41 PM\DAQ- Crosshead, … - (Timed).csv   ",,,
Test: MTS EM Tension (Extensometer) - Will 1,,,
Test Run: Test Run 8,,,
Date: 4/8/2022 8:21:13 PM,,,
,,,
,,,
Crosshead ,Load ,Time ,Extensometer 
mm,N,sec,mm
-0.009082031,-4.061973095,5.440000057,0.002064775
-0.009082031,-4.126786709,5.460000038,0.00207148
-0.009130859,-4.13105917,5.480000019,0.002078418
-0.009179687,-4.209072113,5.5,0.002091022
-0.009179687,-4.268873215,5.519999981,0.002086446
-0.009228515,-4.235316753,5.539999962,0.002090811
-0.009277343,-4.08847332,5.559999943,0.00210548
-0.009326171,-4.211838722,5.579999924,0.002124926
-0.009326171,-4.322859764,5.599999905,0.002125639
-0.009375,-4.326021671,5.619999886,0.002136563
-0.009375,-4.28426075,5.639999866,0.002134258
-0.009423828,-4.149067879,5.659999847,0.002146032
-0.009472657,-4.254802227,5.679999828,0.002154748
-0.009472657,-4.297868252,5.699999809,0.002153351
-0.009521485,-4.386567593,5.71999979,0.002173884
-0.009570313,-4.33885479,5.739999771,0.00218055
-0.009570313,-4.311351776,5.760000229,0.002182454
-0.009619141,-4.22665596,5.78000021,0.002188435
-0.009667969,-4.371327877,5.800000191,0.002214974
-0.009667969,-4.462206841,5.820000172,0.002209372
-0.009716797,-4.429421425,5.840000153,0.002211074
-0.009765625,-4.360290051,5.860000134,0.002221238
-0.009765625,-4.334036827,5.880000114,0.002225102
-0.009814453,-4.432510376,5.900000095,0.002237244
-0.009863281,-4.536583424,5.920000076,0.002243447
-0.009863281,-4.453790665,5.940000057,0.002245081
-0.00991211,-4.40233469,5.960000038,0.002267362
-0.009960938,-4.423784733,5.980000019,0.002283805
-0.009960938,-4.565495014,6,0.002275371
-0.010009766,-4.519230843,6.019999981,0.002287655
-0.010009766,-4.515775204,6.039999962,0.002294089
-0.010058594,-4.450593948,6.059999943,0.002305308
-0.010107422,-4.718388081,6.079999924,0.002299975
-0.010107422,-4.554641724,6.099999905,0.002310913
-0.01015625,-4.632502079,6.119999886,0.002331166
-0.010205078,-4.546038151,6.139999866,0.002330045
-0.010205078,-4.500463009,6.159999847,0.002337048
-0.010253906,-4.496629238,6.179999828,0.002345693
-0.010302734,-4.598207474,6.199999809,0.002348633
-0.010302734,-4.691910744,6.21999979,0.002367821
-0.010351562,-4.659120083,6.239999771,0.002362529
-0.01040039,-4.582450867,6.260000229,0.002363139
-0.01040039,-4.553760052,6.28000021,0.002380857
-0.010449219,-4.571463108,6.300000191,0.002389212
-0.010449219,-4.733864307,6.320000172,0.002408039
-0.010498047,-4.643856049,6.340000153,0.002401261
-0.010546875,-4.593425274,6.360000134,0.002399935
-0.010595703,-4.587687016,6.380000114,0.002416098
-0.010595703,-4.714462757,6.400000095,0.002429489
-0.010644531,-4.798106194,6.420000076,0.002428275
-0.010693359,-4.764924049,6.440000057,0.002443226
-0.010693359,-4.648126125,6.460000038,0.002438486
-0.010742187,-4.635174751,6.480000019,0.002453889
-0.010791015,-4.762764931,6.5,0.00246995
-0.010791015,-4.84562254,6.519999981,0.002459824
-0.010839844,-4.840317726,6.539999962,0.002468437
-0.010888672,-4.752580166,6.559999943,0.002480719
-0.010888672,-4.775899887,6.579999924,0.002483278
-0.0109375,-4.785172939,6.599999905,0.002502013
-0.010986329,-4.918622494,6.619999886,0.002512239
-0.010986329,-4.896206379,6.639999866,0.002519196
-0.011035157,-4.767144203,6.659999847,0.002518789
-0.011083985,-4.728441715,6.679999828,0.002523688
-0.011083985,-4.860956192,6.699999809,0.002538764
-0.011132813,-4.959403038,6.71999979,0.002539094
-0.011181641,-4.986249447,6.739999771,0.002548976
-0.011230469,-4.903292656,6.760000229,0.00254949
-0.011230469,-4.790518761,6.78000021,0.002564112
-0.011279297,-4.93184948,6.800000191,0.002572572
-0.011328125,-4.992542267,6.820000172,0.002578708
-0.011328125,-5.041184425,6.840000153,0.002575287
-0.011376953,-4.962161541,6.860000134,0.00259658
-0.011425781,-4.861207962,6.880000114,0.002599211
-0.011425781,-4.963645935,6.900000095,0.002607868
-0.011474609,-5.018897533,6.920000076,0.002628773
-0.011523438,-5.069266796,6.940000057,0.002633422
-0.011572266,-4.988289833,6.960000038,0.00263288
-0.011572266,-4.998801708,6.980000019,0.002632526
-0.011621094,-5.03455925,7,0.00264423
-0.011669922,-5.101433277,7.019999981,0.002660615
-0.011669922,-5.166809082,7.039999962,0.002667077
-0.01171875,-5.120681286,7.059999943,0.002671421
-0.011767578,-5.00438261,7.079999924,0.002684834
-0.011816406,-5.08174181,7.099999905,0.002688437
-0.011816406,-5.153011322,7.119999886,0.002695195
-0.011865234,-5.251616955,7.139999866,0.002706027
-0.011914062,-5.159040928,7.159999847,0.002712602
-0.01196289,-5.066840649,7.179999828,0.002718363
-0.01196289,-5.197245598,7.199999809,0.00272672
-0.012011718,-5.294100761,7.21999979,0.002742836
-0.012060547,-5.308286667,7.239999771,0.002750457
-0.012109375,-5.275184155,7.260000229,0.002744764
-0.012158203,-5.204866886,7.28000021,0.002768644
-0.012158203,-5.251038074,7.300000191,0.002777199
-0.012207031,-5.370736122,7.320000172,0.002781627
-0.012255859,-5.380620003,7.340000153,0.002788625
-0.012255859,-5.24587822,7.360000134,0.002784281
-0.012304688,-5.262704372,7.380000114,0.002794443
