"File Path: C:\Users\Lab User\Desktop\Will\Thesis Tests\Test Run 13 04-9-22 14 36 21 PM\DAQ- Crosshead, … - (Timed).csv   ",,,
Test: MTS EM Tension (Extensometer) - Will 1,,,
Test Run: Test Run 13,,,
Date: 4/9/2022 2:34:50 PM,,,
,,,
,,,
Crosshead ,Load ,Time ,Extensometer 
mm,N,sec,mm
-0.011376953,-17.06585693,6.860000134,0.000567386
-0.011425781,-17.25561523,6.880000114,0.000578159
-0.011474609,-17.40447426,6.900000095,0.000572329
-0.011523438,-17.3380127,6.920000076,0.000584702
-0.011523438,-17.31468391,6.940000057,0.000570565
-0.011572266,-17.44606018,6.960000038,0.00057993
-0.011621094,-17.56797028,6.980000019,0.00058773
-0.011621094,-17.79091835,7,0.000576222
-0.011669922,-17.75130653,7.019999981,0.000585481
-0.01171875,-17.71958542,7.039999962,0.000575994
-0.011767578,-17.86179543,7.059999943,0.000585286
-0.011767578,-17.95355988,7.079999924,0.000593849
-0.011816406,-18.14207268,7.099999905,0.000586467
-0.011865234,-18.12981033,7.119999886,0.000588412
-0.011914062,-18.13591576,7.139999866,0.000580545
-0.011914062,-18.13926888,7.159999847,0.000589537
-0.01196289,-18.3918457,7.179999828,0.000599456
-0.012011718,-18.43336296,7.199999809,0.000605818
-0.012060547,-18.5650959,7.21999979,0.000604242
-0.012060547,-18.55889893,7.239999771,0.000602389
-0.012109375,-18.51079941,7.260000229,0.000603968
-0.012158203,-18.74990654,7.28000021,0.000606275
-0.012158203,-18.84309578,7.300000191,0.000606891
-0.012207031,-18.96732712,7.320000172,0.000611465
-0.012255859,-18.8799057,7.340000153,0.000612844
-0.012304688,-18.89783287,7.360000134,0.000615209
-0.012304688,-19.16784668,7.380000114,0.000613664
-0.012353516,-19.28746033,7.400000095,0.000624141
-0.012402344,-19.25721359,7.420000076,0.000620364
-0.012402344,-19.35476875,7.440000057,0.000616286
-0.012451172,-19.32356071,7.460000038,0.000625276
-0.0125,-19.54210091,7.480000019,0.000625089
-0.0125,-19.67736244,7.5,0.00063459
-0.012548828,-19.62486649,7.519999981,0.000625781
-0.012597657,-19.7226696,7.539999962,0.000625907
-0.012646485,-19.67058182,7.559999943,0.000639974
-0.012646485,-19.91523361,7.579999924,0.000636843
-0.012695313,-20.01937294,7.599999905,0.000645962
-0.012744141,-19.97112846,7.619999886,0.000650503
-0.012744141,-20.08520126,7.639999866,0.000638426
-0.012792969,-20.30609512,7.659999847,0.000650198
-0.012841797,-20.14965057,7.679999828,0.00065345
-0.012841797,-20.35224342,7.699999809,0.000656366
-0.012890625,-20.43746758,7.71999979,0.000654508
-0.012939453,-20.35079956,7.739999771,0.000656251
-0.012939453,-20.42443275,7.760000229,0.00066598
-0.012988281,-20.57514763,7.78000021,0.000663213
-0.013037109,-20.74732018,7.800000191,0.000669384
-0.013085937,-20.80587387,7.820000172,0.000675293
-0.013085937,-20.78766823,7.840000153,0.000668549
-0.013134766,-20.95710373,7.860000134,0.000675284
-0.013183594,-20.97089767,7.880000114,0.000677712
-0.013183594,-21.1648922,7.900000095,0.000689301
-0.013232422,-21.17470932,7.920000076,0.000682614
-0.01328125,-21.07176208,7.940000057,0.000680145
-0.01328125,-21.1398983,7.960000038,0.000682532
-0.013330078,-21.33252907,7.980000019,0.000687899
-0.013378906,-21.48028374,8,0.000691868
-0.013427734,-21.54310417,8.020000458,0.000691053
-0.013427734,-21.44835854,8.039999962,0.000686585
-0.013476562,-21.56289291,8.06000042,0.000685221
-0.01352539,-21.70580292,8.079999924,0.000701201
-0.01352539,-21.8216629,8.100000381,0.000696584
-0.013574218,-21.93574905,8.119999886,0.000707232
-0.013623046,-21.80719566,8.140000343,0.000697845
-0.013623046,-21.91838837,8.159999847,0.000699965
-0.013671875,-22.05013657,8.180000305,0.000706204
-0.013720703,-22.18968201,8.199999809,0.000712632
-0.013720703,-22.29639626,8.220000267,0.000702491
-0.013769532,-22.28453255,8.239999771,0.000700832
-0.01381836,-22.30136681,8.260000229,0.000709824
-0.01381836,-22.37958145,8.279999733,0.000719055
-0.013867188,-22.63194656,8.300000191,0.000730335
-0.013916016,-22.60994148,8.319999695,0.000722069
-0.013916016,-22.66345406,8.340000153,0.000720205
-0.013964844,-22.65532875,8.359999657,0.000712589
-0.014013672,-22.82756805,8.380000114,0.000727304
-0.014013672,-23.0106411,8.399999619,0.000737485
-0.0140625,-22.9689846,8.420000076,0.000741195
-0.014111328,-23.02060127,8.43999958,0.000727242
-0.014160156,-22.97761345,8.460000038,0.000723821
-0.014160156,-23.18555832,8.479999542,0.000740334
-0.014208985,-23.34575272,8.5,0.000746521
-0.014257813,-23.4047699,8.520000458,0.000745148
-0.014257813,-23.44602394,8.539999962,0.000745105
-0.014306641,-23.49463463,8.56000042,0.00073406
-0.014355469,-23.54560089,8.579999924,0.000747664
-0.014355469,-23.73052788,8.600000381,0.000754491
-0.014404297,-23.84481621,8.619999886,0.000759124
-0.014453125,-23.78025246,8.640000343,0.000740025
-0.014453125,-23.80109215,8.659999847,0.000747393
