"File Path: C:\Users\Lab User\Desktop\Will\Thesis Tests\Test Run 10 04-8-22 20 51 46 PM\DAQ- Crosshead, … - (Timed).csv   ",,,
Test: MTS EM Tension (Extensometer) - Will 1,,,
Test Run: Test Run 10,,,
Date: 4/8/2022 8:40:40 PM,,,
,,,
,,,
Crosshead ,Load ,Time ,Extensometer 
mm,N,sec,mm
-0.009521485,-0.980292082,5.760000229,0.000205049
-0.009521485,-0.99812609,5.78000021,0.000206828
-0.009570313,-0.874485672,5.800000191,0.000212049
-0.009619141,-0.870428503,5.820000172,0.000210453
-0.009619141,-0.939142048,5.840000153,0.000211553
-0.009667969,-0.938809156,5.860000134,0.00020602
-0.009716797,-0.927580893,5.880000114,0.000203774
-0.009716797,-0.868400276,5.900000095,0.000211537
-0.009765625,-0.923786163,5.920000076,0.000211494
-0.009814453,-0.961254954,5.940000057,0.000212997
-0.009814453,-0.943308353,5.960000038,0.000219776
-0.009863281,-0.930359244,5.980000019,0.000216784
-0.00991211,-0.915651798,6,0.000204868
-0.00991211,-0.849561572,6.019999981,0.000212319
-0.009960938,-0.909167469,6.039999962,0.000214784
-0.010009766,-0.960320294,6.059999943,0.000218984
-0.010058594,-0.978318036,6.079999924,0.000210725
-0.010058594,-0.945768833,6.099999905,0.000209142
-0.010107422,-0.913309157,6.119999886,0.000210643
-0.01015625,-0.981860459,6.139999866,0.000211435
-0.01015625,-1.057172179,6.159999847,0.000216031
-0.010205078,-0.996297538,6.179999828,0.00021657
-0.010253906,-0.946765363,6.199999809,0.00022062
-0.010253906,-0.90035814,6.21999979,0.000229059
-0.010302734,-0.978742361,6.239999771,0.00021719
-0.010351562,-1.049465775,6.260000229,0.000228541
-0.01040039,-1.025709867,6.28000021,0.000232573
-0.01040039,-0.975761831,6.300000191,0.000226002
-0.010449219,-0.935219228,6.320000172,0.000224734
-0.010498047,-0.91830951,6.340000153,0.00021812
-0.010546875,-0.990389645,6.360000134,0.000220829
-0.010546875,-1.000341177,6.380000114,0.000231096
-0.010595703,-0.988636971,6.400000095,0.000224558
-0.010644531,-0.928763866,6.420000076,0.000217005
-0.010644531,-0.964832187,6.440000057,0.000225961
-0.010693359,-0.938084304,6.460000038,0.000225784
-0.010742187,-1.088481545,6.480000019,0.000234896
-0.010791015,-0.969899118,6.5,0.000226083
-0.010791015,-0.867556214,6.519999981,0.000230342
-0.010839844,-0.970271826,6.539999962,0.000212621
-0.010888672,-0.978917718,6.559999943,0.000226542
-0.0109375,-1.026222587,6.579999924,0.000236728
-0.0109375,-0.929481983,6.599999905,0.000229417
-0.010986329,-0.842906237,6.619999886,0.000223112
-0.011035157,-0.901054442,6.639999866,0.000221851
-0.011083985,-0.972441792,6.659999847,0.00023245
-0.011083985,-1.066598296,6.679999828,0.000230609
-0.011132813,-0.953231037,6.699999809,0.000238115
-0.011181641,-0.906997681,6.71999979,0.000237083
-0.011181641,-1.005441189,6.739999771,0.000222752
-0.011230469,-1.040193677,6.760000229,0.00023445
-0.011279297,-1.10735774,6.78000021,0.000238866
-0.011328125,-1.007886767,6.800000191,0.000234686
-0.011328125,-0.913942754,6.820000172,0.000236314
-0.011376953,-0.959874511,6.840000153,0.000236306
-0.011425781,-1.027925253,6.860000134,0.000239067
-0.011425781,-1.049172521,6.880000114,0.000241608
-0.011474609,-1.013453603,6.900000095,0.000234204
-0.011523438,-0.88384372,6.920000076,0.0002428
-0.011572266,-0.887260318,6.940000057,0.000235447
-0.011572266,-1.04583776,6.960000038,0.000247899
-0.011621094,-1.107699513,6.980000019,0.000246713
-0.011669922,-0.965734482,7,0.000246924
-0.01171875,-0.921823561,7.019999981,0.000238035
-0.01171875,-0.90322125,7.039999962,0.000230956
-0.011767578,-1.093497515,7.059999943,0.000251181
-0.011816406,-1.030760169,7.079999924,0.000256328
-0.011865234,-0.979909539,7.099999905,0.00024679
-0.011865234,-0.952520311,7.119999886,0.000251865
-0.011914062,-0.911848187,7.139999866,0.000245261
-0.01196289,-1.077749968,7.159999847,0.000257805
-0.01196289,-1.089520693,7.179999828,0.000250501
-0.012011718,-1.069668293,7.199999809,0.000254401
-0.012060547,-0.962461531,7.21999979,0.000240524
-0.012109375,-0.935857117,7.239999771,0.000239652
-0.012109375,-1.098904371,7.260000229,0.00025544
-0.012158203,-1.090444803,7.28000021,0.000252663
-0.012207031,-1.023931146,7.300000191,0.000263184
-0.012207031,-0.894055188,7.320000172,0.000241477
-0.012255859,-0.982512295,7.340000153,0.00025216
-0.012304688,-1.076956868,7.360000134,0.000252557
-0.012304688,-1.14722836,7.380000114,0.000249535
-0.012353516,-1.069609046,7.400000095,0.000249395
-0.012402344,-0.956858516,7.420000076,0.000247601
-0.012451172,-0.991329193,7.440000057,0.000243495
-0.012451172,-1.103151321,7.460000038,0.000258984
-0.0125,-1.179055929,7.480000019,0.000256851
-0.012548828,-1.088325381,7.5,0.000259939
-0.012548828,-0.956370652,7.519999981,0.000249467
-0.012597657,-1.013440013,7.539999962,0.000258041
-0.012646485,-1.077475548,7.559999943,0.000258933
-0.012695313,-1.096782923,7.579999924,0.000256858
-0.012695313,-1.062676907,7.599999905,0.000265233
-0.012744141,-0.991846561,7.619999886,0.000265876
-0.012792969,-1.005490899,7.639999866,0.000263231
-0.012792969,-1.114490509,7.659999847,0.000259177
-0.012841797,-1.157155037,7.679999828,0.000265778
-0.012890625,-1.176665783,7.699999809,0.0002766
-0.012890625,-1.032807827,7.71999979,0.000266308
-0.012939453,-0.988333344,7.739999771,0.000260283
-0.012988281,-1.095163822,7.760000229,0.000268043
-0.012988281,-1.177022696,7.78000021,0.000278138
-0.013037109,-1.138696909,7.800000191,0.000264206
-0.013085937,-1.01892519,7.820000172,0.000269636
-0.013134766,-1.025644779,7.840000153,0.000280538
-0.013134766,-1.059051037,7.860000134,0.00027422
-0.013183594,-1.189278841,7.880000114,0.000273061
-0.013232422,-1.113489151,7.900000095,0.000269942
-0.013232422,-1.096813321,7.920000076,0.000277596
-0.01328125,-1.027357817,7.940000057,0.000267072
-0.013330078,-1.186764479,7.960000038,0.000272284
-0.013330078,-1.18935442,7.980000019,0.000278302
-0.013378906,-1.165991306,8,0.000276869
-0.013427734,-1.110613465,8.020000458,0.000282086
-0.013476562,-0.94502461,8.039999962,0.000270796
-0.013476562,-1.126130939,8.06000042,0.000266591
-0.01352539,-1.12326622,8.079999924,0.000273801
-0.013574218,-1.157356024,8.100000381,0.000281794
-0.013574218,-1.059736013,8.119999886,0.000277384
-0.013623046,-1.047543049,8.140000343,0.000273544
-0.013671875,-1.111991644,8.159999847,0.000277467
-0.013671875,-1.132410049,8.180000305,0.000283363
-0.013720703,-1.135159969,8.199999809,0.000288377
-0.013720703,-1.091500521,8.220000267,0.000281634
-0.013769532,-1.051433325,8.239999771,0.000272754
-0.01381836,-1.093658447,8.260000229,0.00028354
-0.01381836,-1.25376904,8.279999733,0.000282786
-0.013867188,-1.144971728,8.300000191,0.000285941
-0.013916016,-1.140373945,8.319999695,0.000283893
-0.013916016,-1.076464653,8.340000153,0.000276501
-0.013964844,-1.121371865,8.359999657,0.000283557
-0.014013672,-1.210990787,8.380000114,0.000290368
-0.014013672,-1.179056883,8.399999619,0.000280534
-0.0140625,-1.154388189,8.420000076,0.00027775
-0.014111328,-1.049658179,8.43999958,0.000278466
-0.014111328,-1.126167893,8.460000038,0.00027729
-0.014160156,-1.416012049,8.479999542,0.000282304
-0.014208985,-1.262648582,8.5,0.00028792
-0.014208985,-1.044937015,8.520000458,0.000287681
-0.014257813,-0.915566683,8.539999962,0.000256792
-0.014306641,-0.890414894,8.56000042,0.000257153
-0.014306641,-0.939646184,8.579999924,0.000257832
-0.014355469,-1.00631845,8.600000381,0.000259635
-0.014404297,-0.811710119,8.619999886,0.000256416
-0.014404297,-0.807721972,8.640000343,0.000249134
-0.014453125,-0.87802583,8.659999847,0.000249681
-0.014501953,-0.924516916,8.680000305,0.000249523
-0.014501953,-1.018998504,8.699999809,0.000264832
-0.014550781,-0.914406359,8.720000267,0.000265599
-0.014599609,-0.798501015,8.739999771,0.000263458
-0.014599609,-0.883765996,8.760000229,0.000252538
-0.014648437,-0.909767449,8.779999733,0.000265277
-0.014697265,-0.972494543,8.800000191,0.00025232
-0.014697265,-0.909071445,8.819999695,0.000260111
-0.014746094,-0.888494849,8.840000153,0.000259903
-0.014794922,-0.917127073,8.859999657,0.000256932
-0.014794922,-0.950368941,8.880000114,0.000260989
-0.01484375,-0.983621836,8.899999619,0.000269053
-0.014892578,-0.954343855,8.920000076,0.000263467
-0.014892578,-0.836314678,8.93999958,0.000257446
-0.014941406,-0.786956906,8.960000038,0.000249591
-0.014990234,-0.886936784,8.979999542,0.000263164
-0.014990234,-0.992136836,9,0.000264583
-0.015039062,-0.971491933,9.020000458,0.000268277
-0.015039062,-0.826060474,9.039999962,0.00025487
-0.01508789,-0.855569839,9.06000042,0.000253975
-0.015136719,-0.880235136,9.079999924,0.00026618
-0.015136719,-0.935842693,9.100000381,0.00026043
-0.015185547,-0.928003967,9.119999886,0.000260613
-0.015234375,-0.796757102,9.140000343,0.000260217
-0.015283204,-0.799866199,9.159999847,0.000259883
-0.015283204,-0.903709531,9.180000305,0.000262339
-0.015332031,-1.018518329,9.199999809,0.000260214
-0.015332031,-0.942119539,9.220000267,0.000264436
-0.01538086,-0.92006433,9.239999771,0.000262086
-0.015429687,-0.870661318,9.260000229,0.000262816
-0.015429687,-0.983461678,9.279999733,0.000268843
-0.015478516,-1.028028369,9.300000191,0.00026929
-0.015527345,-0.973221242,9.319999695,0.000271827
-0.015527345,-0.996696234,9.340000153,0.000270669
-0.015576172,-0.890350044,9.359999657,0.000256271
-0.015576172,-0.900100231,9.380000114,0.000262784
-0.015625001,-1.032705188,9.399999619,0.00027283
-0.015673828,-0.979986131,9.420000076,0.000266317
-0.015673828,-0.914524853,9.43999958,0.000264819
-0.015722657,-0.771493316,9.460000038,0.000259927
-0.015771484,-0.889822245,9.479999542,0.000259663
-0.015771484,-0.990995049,9.5,0.000271652
-0.015820313,-0.993299305,9.520000458,0.000271209
-0.01586914,-0.980051875,9.539999962,0.00027189
-0.01586914,-0.861098766,9.56000042,0.000277592
-0.015917969,-0.97438705,9.579999924,0.000278152
-0.015917969,-1.11565876,9.600000381,0.00027904
-0.015966796,-1.0239079,9.619999886,0.000283237
-0.016015625,-0.931748569,9.640000343,0.000270669
-0.016015625,-0.994406223,9.659999847,0.000273467
-0.016064454,-0.982999265,9.680000305,0.000275932
-0.016113281,-1.124437809,9.699999809,0.000273951
-0.016113281,-1.074989319,9.720000267,0.000275588
-0.01616211,-1.0386554,9.739999771,0.000274842
-0.016210937,-0.936713457,9.760000229,0.000265464
-0.016210937,-1.021145105,9.779999733,0.000272982
-0.016259766,-1.054364204,9.800000191,0.000276178
-0.016308593,-1.072394013,9.819999695,0.000283995
-0.016308593,-1.056495786,9.840000153,0.000279924
-0.016357422,-0.894513726,9.859999657,0.000276053
-0.016406249,-1.033177495,9.880000114,0.000278975
-0.016455078,-1.07038033,9.899999619,0.0002828
-0.016455078,-1.146220684,9.920000076,0.000287616
-0.016503905,-0.966575444,9.93999958,0.000279769
-0.016552734,-0.938037992,9.960000038,0.000284673
-0.016552734,-1.05177474,9.979999542,0.00028308
-0.016601563,-1.071274996,10,0.000278807
-0.016650391,-1.127409935,10.02000046,0.000285848
-0.016650391,-1.014780641,10.03999996,0.000283996
-0.016699219,-0.977399468,10.06000042,0.000285148
-0.016748047,-1.044246793,10.07999992,0.000280539
-0.016748047,-0.989903867,10.10000038,0.000286665
-0.016796876,-1.079011917,10.11999989,0.000293354
-0.016845703,-0.982707322,10.14000034,0.000288659
-0.016894532,-0.953474164,10.15999985,0.000287733
-0.016894532,-0.94870621,10.18000031,0.000287155
-0.016943359,-1.032443643,10.19999981,0.000292118
